TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76;0,02;52.747.073,84
OIBR3;0,65;;-0,02;-0,02;0,01;-3,74;-173,59;-224,73;-0,02;-1,33;-1,30;;0,04;-0,11;-0,02;0,72;-84,29;-76,06;1.223,14;-0,90;1,90;0,34;-15,11;;14.883.179,90;-40,62;-34,24;0,00;448.124.703,05
OIBR4;1,85;;-0,05;-0,05;0,04;-3,74;-173,59;-224,73;-0,07;-1,33;-1,30;;0,12;-0,31;-0,06;0,72;-84,29;-76,06;1.223,14;-0,90;1,90;0,34;-15,11;;372.464,50;-40,62;-34,24;0,00;448.124.703,05
OMGE3;27,57;;60,97;1.294,14;443,36;28,35;29,22;7,11;14,84;14,86;0,01;1,10;4,34;17.603,37;-525,74;1,19;2.122,56;727,18;3.736,63;0,34;0,66;102,22;34,84;-2,04;;0,02;0,45;-0,75;5.521.562.588,85
ONCO3;8,51;;20,47;2,03;0,52;35,93;14,63;4,16;5,82;9,73;3,91;1,36;0,85;5,15;-0,76;1,48;9,90;2,55;11,13;0,26;0,69;0,61;;;27.483.500,15;4,20;0,42;-0,01;4.488.868.398,98
OPCT3;6,00;;14,70;1,51;0,50;22,65;16,79;5,27;4,62;8,39;3,77;1,23;0,78;5,77;-0,71;1,41;10,27;3,37;11,91;0,33;0,67;0,64;47,73;62,06;3.273.202,05;3,97;0,41;-0,09;1.199.757.324,00
ORVR3;37,43;;-24,93;5,03;1,39;30,63;17,55;-16,46;23,38;30,48;7,11;1,53;4,10;9,33;-1,90;2,22;-20,17;-5,56;5,58;0,28;0,70;0,34;22,01;;14.924.887,90;7,44;-1,50;-0,48;3.104.851.775,27
OSXB3;4,09;;-0,04;0,00;0,00;90,64;1.360,32;-767,58;0,02;10,15;10,13;;0,30;-0,02;0,00;0,02;-5,25;-12,01;-115,00;-2,29;3,29;0,02;26,98;;60.730,53;-1.978,77;-103,90;0,00;12.875.475,42
PARD3;20,25;10,64;36,76;5,30;2,10;26,45;13,31;6,98;19,27;19,93;0,66;0,18;2,57;-54,06;-3,28;0,90;14,42;5,70;14,80;0,40;0,60;0,82;13,44;2,56;7.882.065,83;3,82;0,55;-1,04;5.403.493.010,25
PATI3;29,90;1,62;137,03;0,85;0,42;8,88;2,27;0,28;16,67;14,36;-2,39;-0,12;0,38;0,86;-1,79;2,78;0,62;0,31;1,75;0,50;0,50;1,11;23,42;-21,30;4.280,00;35,34;0,22;-1,47;718.756.219,70
PATI4;33,00;6,39;151,24;0,93;0,46;8,88;2,27;0,28;18,40;14,36;-2,39;-0,12;0,42;0,94;-1,98;2,78;0,62;0,31;1,75;0,50;0,50;1,11;23,42;-21,30;6.550,00;35,34;0,22;-1,63;718.756.219,70
PCAR3;2,84;;-0,47;0,28;0,06;-79,59;-212,24;-1.200,41;-2,68;-7,12;-4,44;0,46;5,68;0,73;-0,09;1,32;-58,63;-12,96;-11,07;0,22;0,78;0,01;-17,25;;58.918.244,35;10,23;-6,00;0,00;1.392.096.599,56
PCAR4;72,11;;-12,02;7,05;1,56;-79,59;-212,24;-1.200,41;-67,97;-7,12;-4,44;0,46;144,27;18,56;-2,40;1,32;-58,63;-12,96;-11,07;0,22;0,78;0,01;-17,25;;;10,23;-6,00;0,05;1.392.096.599,56
PDGR3;0,31;;-0,03;0,00;0,02;60,91;-21,85;-681,34;-0,81;-47,11;-46,29;;0,18;-0,01;-0,10;0,22;-17,17;-87,98;2,46;-5,12;6,19;0,13;-23,60;;707.767,70;-69,17;-11,88;0,00;24.113.806,01
PDTC3;2,65;;9,20;1,37;0,39;35,71;10,17;5,93;5,37;7,02;1,65;0,42;0,55;1,05;-1,28;2,10;14,89;4,19;13,54;0,28;0,72;0,71;276,10;3,91;427.161,80;1,93;0,29;0,01;209.918.859,60
PEAB3;36,93;0,80;30,95;1,01;0,80;81,61;36,95;45,24;37,89;36,25;-6,23;-0,17;14,00;2,82;-1,15;12,49;3,27;2,58;1,61;0,79;0,21;0,06;-34,50;-9,41;14.251,50;36,52;1,19;-0,26;782.889.455,05
PEAB4;45,92;0,71;38,48;1,26;0,99;81,61;36,95;45,24;47,11;36,25;-6,23;-0,17;17,41;3,51;-1,43;12,49;3,27;2,58;1,61;0,79;0,21;0,06;-34,50;-9,41;37.267,22;36,52;1,19;-0,32;782.889.455,05
PETR3;38,57;19,00;3,68;1,30;0,49;51,08;38,69;25,53;2,42;3,55;1,15;0,62;0,94;-69,30;-0,57;0,95;35,47;13,35;21,54;0,38;0,62;0,52;17,72;;687.024.399,65;29,59;10,50;-0,16;498.364.510.220,30
PETR4;37,72;19,47;3,59;1,27;0,48;51,08;38,69;25,53;2,37;3,55;1,15;0,62;0,92;-67,77;-0,56;0,95;35,47;13,35;21,54;0,38;0,62;0,52;17,72;;1.945.658.105,30;29,59;10,50;-0,16;498.364.510.220,30
PETZ3;4,14;0,25;59,77;1,06;0,48;46,61;4,46;1,02;13,68;13,57;-0,11;-0,01;0,61;2,96;-0,73;1,90;1,78;0,81;5,40;0,45;0,55;0,79;36,54;22,89;76.026.226,45;3,90;0,07;-1,28;1.914.847.298,28
PFRM3;5,57;;14,82;0,55;0,15;14,64;2,71;0,54;2,98;5,28;2,30;0,42;0,08;0,78;-0,50;1,37;3,69;0,99;10,16;0,27;0,67;1,82;13,77;;1.234.829,95;10,19;0,38;-0,32;689.637.145,61
PGMN3;2,68;11,04;-7,75;0,61;0,18;31,86;4,40;-1,83;3,22;5,73;2,50;0,47;0,14;1,09;-0,36;1,48;-7,86;-2,31;7,28;0,29;0,71;1,26;9,03;;4.169.072,55;4,40;-0,35;0,03;1.558.997.912,52
PINE3;8,00;4,17;11,89;1,71;0,09;15,73;8,85;7,58;10,19;8,04;;;0,90;;-0,09;;14,41;0,72;;0,05;0,95;0,10;8,44;;40.372,37;4,67;0,67;0,03;1.318.649.663,10
PINE4;4,59;7,28;6,82;0,98;0,05;15,73;8,85;7,58;5,85;8,04;;;0,52;;-0,05;;14,41;0,72;;0,05;0,95;0,10;8,44;;2.251.500,85;4,67;0,67;0,02;1.318.649.663,10
PLAS3;9,00;;7,78;-0,31;0,17;11,34;5,12;1,57;2,38;8,47;6,09;;0,12;-0,43;-0,24;0,43;-4,02;2,15;19,94;-0,54;1,54;1,38;16,19;;9.348,94;-28,77;1,16;-0,07;111.828.762,00
PLPL3;13,50;1,19;11,34;4,62;1,39;33,71;15,29;13,02;9,65;10,07;0,42;0,20;1,48;2,45;-9,71;2,96;40,72;12,27;22,01;0,30;0,68;0,94;;;8.542.797,25;2,92;1,19;0,08;2.757.456.000,00
PMAM3;3,30;;-0,06;-0,05;0,10;-57,20;-149,43;-297,02;-0,12;-2,38;-2,27;;0,18;-0,05;-0,14;0,15;-78,99;-166,84;427,96;-2,11;3,11;0,56;-10,58;;1.063.924,75;-70,80;-55,93;0,00;186.805.406,70
PNVL3;11,80;1,81;20,16;1,56;0,60;30,91;3,62;2,04;11,32;16,49;5,17;0,71;0,41;2,45;-1,47;1,71;7,73;2,99;6,90;0,39;0,61;1,47;12,06;8,04;3.825.550,70;7,57;0,59;6,59;1.774.454.275,80
PNVL4;18,62;;31,81;2,46;0,95;30,91;3,62;2,04;17,87;16,49;5,17;0,71;0,65;3,87;-2,31;1,71;7,73;2,99;6,90;0,39;0,61;1,47;12,06;8,04;;7,57;0,59;10,41;1.774.454.275,80
POMO3;5,83;6,35;8,31;1,97;0,87;21,68;11,16;12,41;9,24;12,40;1,44;0,31;1,03;2,68;-2,21;2,16;23,64;10,46;10,28;0,44;0,55;0,84;13,49;61,66;2.932.185,35;2,97;0,70;0,04;7.851.944.354,99
POMO4;7,52;6,25;10,72;2,54;1,12;21,68;11,16;12,41;11,92;12,40;1,44;0,31;1,33;3,45;-2,85;2,16;23,64;10,46;10,28;0,44;0,55;0,84;13,49;61,66;46.811.469,15;2,97;0,70;0,05;7.851.944.354,99
PORT3;17,85;3,55;19,78;3,42;1,36;44,66;27,84;16,78;11,92;15,65;3,73;1,07;3,32;-54,66;-1,59;0,85;17,27;6,89;10,67;0,40;0,60;0,41;7,48;11,50;7.374.822,55;5,22;0,90;0,36;7.853.801.865,00
POSI3;10,48;4,91;7,77;1,03;0,36;30,03;13,75;5,35;3,03;4,81;1,78;0,61;0,42;0,97;-1,83;1,83;13,21;4,58;17,99;0,35;0,65;0,86;21,15;;10.111.610,25;10,21;1,35;-0,99;1.486.064.000,00
POWE3;10,90;;23,92;0,99;0,38;6,82;3,52;2,59;17,55;10,60;-6,96;-0,39;0,62;6,57;-0,74;1,13;4,13;1,58;3,81;0,38;0,62;0,61;;;;11,02;0,46;-1,77;977.237.930,40
PPAR3;14,60;85,96;0,82;0,04;0,03;;;;1,03;-1,70;-2,73;-0,11;;0,37;-0,03;84,67;5,05;3,65;3,84;0,72;0,28;0,00;;37,08;;352,82;17,82;0,02;2.160.800,00
PPLA11;3,61;;-5.080,47;1.270,12;12,35;;;;-5.080,47;-5.080,47;;;;-10.160,94;-1.128,99;1,00;-25,00;-0,24;;0,01;0,99;0,00;;;2.755,75;0,00;0,00;42,99;10.160.944,26
PRIO3;48,25;0,15;9,44;3,34;1,51;62,28;55,18;44,93;7,69;9,17;1,48;0,64;4,24;35,03;-1,84;1,32;35,33;15,98;22,46;0,45;0,55;0,36;64,15;145,76;431.103.265,90;14,46;5,11;0,31;43.041.891.815,50
PRNR3;11,90;;-2.051,58;2,45;0,77;20,94;9,20;-0,03;5,98;7,91;1,93;0,79;0,55;4,62;-1,56;1,49;-0,12;-0,04;13,66;0,31;0,67;1,39;28,03;;4.218.575,80;4,86;-0,01;20,37;555.977.008,30
PSSA3;30,86;5,54;9,18;1,68;0,36;100,00;7,28;6,95;8,77;3,73;-5,03;-0,97;0,64;6,47;-1,09;1,09;18,33;3,97;11,13;0,22;0,78;0,57;10,41;14,57;46.487.018,75;18,34;3,36;0,10;19.953.645.811,60
PTBL3;6,81;3,08;-23,84;2,51;0,32;39,65;6,96;-1,89;6,48;12,32;5,85;2,27;0,45;-42,83;-0,52;0,98;-10,54;-1,33;9,19;0,13;0,87;0,70;16,49;;5.113.446,35;2,71;-0,29;0,20;960.120.693,66
PTCA11;0,00;;0,00;0,00;0,00;46,88;14,11;8,55;0,00;1,09;1,09;0,47;0,00;0,00;0,00;1,96;26,22;9,90;16,76;0,38;0,62;1,16;21,08;27,39;;28,81;7,55;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;46,88;14,11;8,55;0,00;1,09;1,09;0,47;0,00;0,00;0,00;1,96;26,22;9,90;16,76;0,38;0,62;1,16;21,08;27,39;;28,81;7,55;0,00;0,00
PTNT3;12,21;;11,75;1,56;0,68;17,15;9,51;6,09;7,53;6,76;1,14;0,24;0,72;2,54;-1,40;2,11;13,32;5,83;9,21;0,44;0,47;0,96;11,78;15,14;19.286,89;7,80;1,04;-0,45;437.710.145,88
PTNT4;7,56;;7,27;0,97;0,42;17,15;9,51;6,09;4,66;6,76;1,14;0,24;0,44;1,58;-0,87;2,11;13,32;5,83;9,21;0,44;0,47;0,96;11,78;15,14;35.738,45;7,80;1,04;-0,28;437.710.145,88
QGEP3;14,54;1,03;55,89;1,00;0,47;36,94;15,75;4,27;15,16;17,65;2,49;0,16;2,39;3,73;-0,67;1,77;1,78;0,85;3,15;0,47;0,53;0,20;34,10;-28,00;;14,58;0,26;-0,59;3.864.832.398,70
QUAL3;1,84;4,30;-13,04;0,39;0,11;77,16;5,27;-2,24;5,54;19,32;13,78;0,98;0,29;2,35;-0,17;1,16;-3,02;-0,86;1,02;0,28;0,71;0,38;-1,22;;11.953.573,45;4,67;-0,14;0,11;522.586.358,00
QUSW3;0,00;;0,00;0,00;0,00;89,05;50,37;21,46;0,00;1,21;1,21;0,59;0,00;0,00;0,00;1,56;20,69;6,99;21,60;0,34;0,66;0,33;-6,67;;;88,35;18,28;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;1,22;1,22;-0,98;;0,00;;;-68,49;-68,49;-80,14;1,00;0,00;0,00;;;;0,00;0,00;0,00;0,00
RADL3;26,63;0,73;42,39;8,00;2,36;29,98;6,28;3,28;22,16;23,36;1,20;0,43;1,39;12,64;-5,67;1,47;18,86;5,57;21,88;0,30;0,70;1,70;17,08;16,12;246.116.901,90;3,33;0,63;1,89;45.750.531.736,00
RAIL3;21,97;0,30;42,35;2,56;0,83;36,76;35,38;9,13;10,93;14,17;3,25;0,76;3,87;7,16;-1,08;1,99;6,04;1,95;10,08;0,32;0,67;0,21;10,60;;209.040.315,05;8,59;0,52;-0,04;40.751.470.809,53
RAIZ4;3,37;5,27;10,30;1,52;0,31;7,99;4,97;1,52;3,14;5,98;2,84;1,38;0,16;13,16;-0,54;1,06;14,79;3,04;14,92;0,21;0,79;2,00;;;53.249.098,85;2,21;0,33;0,06;34.887.956.961,08
RANI3;9,27;8,37;4,81;1,72;0,64;46,85;40,73;28,58;3,37;4,97;1,59;0,81;1,37;2,59;-0,96;3,91;35,81;13,31;17,18;0,37;0,63;0,47;14,44;;10.798.085,50;5,38;1,93;0,16;2.223.223.349,13
RANI4;5,50;;2,85;1,02;0,38;46,85;40,73;28,58;2,00;4,97;1,59;0,81;0,82;1,54;-0,57;3,91;35,81;13,31;17,18;0,37;0,63;0,47;14,44;;;5,38;1,93;0,10;2.223.223.349,13
RAPT3;10,51;5,54;8,33;1,18;0,27;25,06;11,93;3,72;2,60;5,09;2,14;0,97;0,31;0,89;-0,65;2,10;14,12;3,26;11,63;0,23;0,68;0,88;30,59;54,84;276.037,55;8,94;1,26;-0,37;3.940.097.665,33
RAPT4;12,76;4,56;10,11;1,43;0,33;25,06;11,93;3,72;3,15;5,09;2,14;0,97;0,38;1,08;-0,79;2,10;14,12;3,26;11,63;0,23;0,68;0,88;30,59;54,84;18.177.890,80;8,94;1,26;-0,45;3.940.097.665,33
RCSL3;1,82;;-16,70;1.997,12;3,78;12,72;8,87;-22,44;42,24;24,95;-0,01;-0,42;3,75;27,83;-7,41;1,38;-11.956,90;-22,62;4.853,10;0,00;1,00;1,01;362,53;;2.706.986,15;0,00;-0,11;-0,05;136.876.588,80
RCSL4;0,70;;-6,42;768,12;1,45;12,72;8,87;-22,44;16,25;24,95;-0,01;-0,42;1,44;10,70;-2,85;1,38;-11.956,90;-22,62;4.853,10;0,00;1,00;1,01;362,53;;4.039.757,25;0,00;-0,11;-0,02;136.876.588,80
RDNI3;3,75;3,85;5,45;0,28;0,07;23,85;3,42;5,18;8,25;45,93;37,68;1,29;0,28;0,69;-0,10;1,55;5,18;1,29;0,04;0,25;0,74;0,25;18,15;;50.814,00;13,28;0,69;0,07;164.136.780,00
RDOR3;25,28;1,46;33,92;2,54;0,60;17,33;10,55;4,21;13,52;14,00;0,48;0,09;1,43;2,05;-1,13;2,70;7,49;1,78;6,86;0,24;0,75;0,42;;;125.303.422,55;9,95;0,75;1,39;57.873.316.675,20
RECV3;23,17;4,27;7,30;1,53;0,98;37,04;31,28;32,08;7,49;7,71;0,22;0,04;2,34;49,59;-1,21;1,12;21,02;13,47;16,17;0,64;0,36;0,42;;;75.461.584,30;15,10;3,17;0,52;6.796.644.379,42
REDE3;6,87;7,23;9,97;2,48;0,55;30,10;23,48;9,43;4,01;6,81;2,81;1,74;0,94;32,76;-0,75;1,07;24,89;5,50;17,54;0,22;0,78;0,58;10,99;67,22;35.954,25;2,77;0,69;-12,70;14.497.921.579,38
RENT3;52,65;2,93;36,52;2,24;0,76;29,04;19,78;5,75;10,61;15,92;5,31;1,12;2,10;216,84;-0,96;1,02;6,13;2,09;8,55;0,34;0,66;0,36;24,03;25,03;451.277.929,45;23,50;1,44;-2,27;56.435.001.023,70
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;3,54;;0,48;0,36;0,11;12,74;321,87;254,92;0,38;1,69;1,31;1,26;1,22;-0,79;-0,11;0,19;76,22;22,51;41,54;0,30;0,70;0,09;-22,41;;38.062,25;9,71;7,40;0,00;294.391.068,08
RNEW3;1,18;;0,48;0,36;0,11;12,74;321,87;254,92;0,38;1,69;1,31;1,26;1,22;-0,79;-0,11;0,19;76,22;22,51;41,54;0,30;0,70;0,09;-22,41;;115.652,80;3,24;2,47;0,00;294.391.068,08
RNEW4;1,16;;0,47;0,36;0,11;12,74;321,87;254,92;0,37;1,69;1,31;1,26;1,20;-0,78;-0,11;0,19;76,22;22,51;41,54;0,30;0,70;0,09;-22,41;;218.012,85;3,24;2,47;0,00;294.391.068,08
ROMI3;13,15;4,60;5,28;1,08;0,54;33,04;19,20;15,83;4,35;6,11;1,76;0,44;0,84;1,54;-1,39;2,31;20,47;10,20;11,62;0,50;0,50;0,64;18,80;43,87;2.395.926,70;12,17;2,49;0,38;1.225.195.323,05
RPAD3;8,40;;21,28;0,65;0,64;;;;27,23;24,16;-2,36;-0,06;;12,35;-0,68;12,57;3,04;3,02;2,27;1,00;0,00;0,00;;-5,15;3.016,60;13,00;0,39;-0,45;692.769.153,84
RPAD5;7,92;;20,06;0,61;0,61;;;;25,67;24,16;-2,36;-0,06;;11,64;-0,64;12,57;3,04;3,02;2,27;1,00;0,00;0,00;;-5,15;28.833,40;13,00;0,39;-0,43;692.769.153,84
RPAD6;8,97;;22,72;0,69;0,69;;;;29,07;24,16;-2,36;-0,06;;13,19;-0,73;12,57;3,04;3,02;2,27;1,00;0,00;0,00;;-5,15;10.900,33;13,00;0,39;-0,48;692.769.153,84
RPMG3;2,07;;-0,17;-0,03;0,02;-13,15;-20,51;-16,72;-0,14;-0,14;0,00;;0,03;-0,03;-0,37;0,55;-16,32;-13,94;20,03;-0,85;1,85;0,83;48,30;;23.461,79;-74,73;-12,19;0,02;140.121.672,03
RRRP3;32,96;;-215,41;1,53;0,41;31,72;14,54;-0,87;12,93;25,59;12,66;1,50;1,88;137,45;-0,47;1,02;-0,71;-0,19;3,11;0,27;0,73;0,22;118,19;;145.081.110,55;21,57;-0,15;1,84;7.923.045.104,00
RSID3;3,85;;-0,15;-0,06;0,12;125,92;660,98;1.099,95;-0,25;-2,22;-1,98;;;-0,06;-0,26;0,22;-41,43;-82,60;50,63;-1,99;3,00;-0,08;;;413.299,70;-62,42;-25,86;0,00;77.000.000,00
RSUL3;0,00;;0,00;0,00;0,00;41,84;27,58;16,95;0,00;1,48;-0,54;-0,30;0,00;0,00;0,00;2,32;34,14;17,29;36,19;0,51;0,49;1,02;26,29;10,59;;29,31;10,01;0,00;199.618.000,00
RSUL4;80,00;3,64;8,00;2,73;1,38;41,84;27,58;16,95;4,91;1,48;-0,54;-0,30;1,36;4,51;-3,00;2,32;34,14;17,29;36,19;0,51;0,49;1,02;26,29;10,59;244.719,15;29,31;10,01;-4,69;199.618.000,00
SANB11;28,21;5,72;11,31;0,93;0,09;16,51;6,05;9,32;17,43;17,43;;;1,05;;-0,10;;8,25;0,83;;0,10;0,90;0,09;10,04;0,94;45.070.622,95;30,24;2,49;-0,28;105.766.780.474,36
SANB3;13,31;5,77;10,68;0,88;0,09;16,51;6,05;9,32;16,45;17,43;;;1,00;;-0,09;;8,25;0,83;;0,10;0,90;0,09;10,04;0,94;1.205.895,65;15,12;1,25;-0,27;105.766.780.474,36
SANB4;14,96;5,65;12,00;0,99;0,10;16,51;6,05;9,32;18,48;17,43;;;1,12;;-0,10;;8,25;0,83;;0,10;0,90;0,09;10,04;0,94;1.449.096,25;15,12;1,25;-0,30;105.766.780.474,36
SAPR11;25,87;5,86;5,25;0,82;0,43;60,10;36,99;24,53;3,48;5,44;1,96;0,46;1,29;9,91;-0,50;1,41;15,68;8,13;11,45;0,52;0,48;0,33;7,96;16,77;20.484.666,15;31,42;4,93;0,17;7.818.977.355,31
SAPR3;5,00;5,61;5,07;0,80;0,41;60,10;36,99;24,53;3,37;5,44;1,96;0,46;1,24;9,57;-0,48;1,41;15,68;8,13;11,45;0,52;0,48;0,33;7,96;16,77;1.367.090,45;6,28;0,99;0,16;7.818.977.355,31
SAPR4;5,18;5,96;5,26;0,82;0,43;60,10;36,99;24,53;3,49;5,44;1,96;0,46;1,29;9,92;-0,50;1,41;15,68;8,13;11,45;0,52;0,48;0,33;7,96;16,77;9.362.564,45;6,28;0,99;0,17;7.818.977.355,31
SBFG3;13,17;1,03;17,58;1,30;0,39;47,85;7,45;2,67;6,30;12,11;5,81;1,20;0,47;1,82;-0,81;1,71;7,42;2,22;8,13;0,30;0,70;0,83;26,04;-5,21;29.747.598,30;10,10;0,75;-0,36;3.209.383.866,60
SBSP3;83,35;1,53;19,12;1,93;0,96;35,05;21,66;12,29;10,85;13,91;3,05;0,54;2,35;-4.549,64;-1,10;1,00;10,07;5,05;8,62;0,50;0,50;0,41;8,59;3,41;245.830.073,65;43,30;4,36;-8,69;56.970.547.581,15
SCAR3;27,20;;41,47;1,03;0,45;47,81;36,38;4,81;5,48;10,89;5,41;1,02;1,99;1,64;-0,69;4,63;2,48;1,08;7,97;0,44;0,56;0,23;-6,96;-20,50;148.933,80;26,43;0,66;-0,26;1.570.455.076,80
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;6,87;;-5,56;0,73;0,26;50,44;3,87;-8,88;12,77;20,32;7,55;0,43;0,49;10,88;-0,33;1,13;-13,22;-4,64;3,35;0,35;0,65;0,52;6,36;;4.761.310,95;9,35;-1,24;-0,08;884.317.117,20
SEQL3;0,39;;-0,31;1,20;0,09;5,07;-29,02;-45,21;-0,49;-3,62;-3,13;7,68;0,14;-0,63;-0,12;0,64;-382,42;-28,65;-31,37;0,07;0,93;0,63;;;4.288.969,90;0,33;-1,24;0,00;151.963.077,24
SGPS3;0,82;;-0,05;0,25;0,02;2,36;-39,02;-77,23;-0,10;-2,34;-2,23;5,30;0,04;-0,04;-0,02;0,45;-470,13;-30,47;-33,93;0,06;0,94;0,39;-2,95;;164.494,35;3,31;-15,56;0,00;41.000.000,00
SHOW3;2,75;;11,78;1,21;0,26;26,58;15,48;3,86;2,94;0,48;-2,46;-1,02;0,45;6,48;-0,85;1,06;10,30;2,25;33,65;0,22;0,77;0,58;-12,84;-18,71;776.335,40;2,27;0,23;-0,06;185.384.729,75
SHUL3;111,89;0,13;129,20;31,86;16,67;27,03;17,56;15,32;112,72;51,91;-0,06;-0,02;19,79;42,23;-48,65;2,50;24,66;12,90;16,38;0,52;0,48;0,84;24,97;50,47;;3,51;0,87;5,47;18.435.694.669,56
SHUL4;6,60;3,45;7,62;1,88;0,98;27,03;17,56;15,32;6,65;51,91;-0,06;-0,02;1,17;2,49;-2,87;2,50;24,66;12,90;16,38;0,52;0,48;0,84;24,97;50,47;3.305.242,85;3,51;0,87;0,32;18.435.694.669,56
SIMH3;7,23;0,27;121,55;1,80;0,10;28,13;18,02;0,17;1,14;7,12;5,98;9,48;0,21;0,75;-0,15;1,75;1,48;0,08;10,67;0,06;0,89;0,49;27,43;;24.543.234,55;4,01;0,06;-1,35;6.312.083.053,59
SLCE3;19,93;6,79;7,68;1,70;0,53;31,62;24,57;11,95;3,74;5,18;1,45;0,66;0,92;2,25;-1,03;1,97;22,13;6,95;18,45;0,31;0,67;0,58;34,00;26,41;65.263.195,45;11,72;2,59;-0,55;8.835.561.239,88
SLED3;3,21;;0,45;-0,08;0,48;47,85;73,94;92,71;0,56;0,95;0,65;;0,42;-0,20;-0,72;0,12;-18,07;107,04;-15,91;-5,92;6,92;1,15;-45,03;;4.387,67;-39,57;7,15;-0,02;16.497.692,59
SLED4;1,60;;0,22;-0,04;0,24;47,85;73,94;92,71;0,28;0,95;0,65;;0,21;-0,10;-0,36;0,12;-18,07;107,04;-15,91;-5,92;6,92;1,15;-45,03;;207.054,67;-39,57;7,15;-0,01;16.497.692,59
SMFT3;25,82;1,36;33,48;3,21;1,15;40,84;32,69;21,35;21,87;22,88;1,01;0,15;7,15;13,73;-1,56;1,47;9,59;3,43;7,57;0,36;0,64;0,16;31,49;;52.776.168,85;8,04;0,77;-0,13;15.136.775.901,98
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;24,47;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;30,37;4,09;8,62;1,78;0,56;30,78;37,91;19,59;4,46;7,25;2,79;1,11;1,69;3,42;-0,80;2,17;20,63;6,48;13,31;0,31;0,69;0,33;14,04;19,93;45.361.802,90;17,07;3,52;-0,86;10.519.410.754,42
SNSY3;10,39;;-0,28;-0,04;0,16;25,14;6,63;-33,10;1,39;3,88;2,23;;0,09;5,39;-0,38;1,05;-15,19;-56,19;-3,24;-3,70;4,73;1,70;16,67;;51.637,95;-245,68;-37,32;0,00;95.045.327,20
SNSY5;6,50;;-0,17;-0,03;0,10;25,14;6,63;-33,10;0,87;3,88;2,23;;0,06;3,37;-0,24;1,05;-15,19;-56,19;-3,24;-3,70;4,73;1,70;16,67;;114.810,65;-245,68;-37,32;0,00;95.045.327,20
SNSY6;13,33;;-0,36;-0,05;0,20;25,14;6,63;-33,10;1,78;3,88;2,23;;0,12;6,92;-0,49;1,05;-15,19;-56,19;-3,24;-3,70;4,73;1,70;16,67;;;-245,68;-37,32;-0,01;95.045.327,20
SOJA3;18,40;5,22;6,25;1,46;0,91;14,81;12,20;16,59;8,50;7,88;-0,62;-0,11;1,04;1,78;-2,66;4,58;23,43;14,63;7,94;0,62;0,38;0,88;46,18;116,93;7.258.249,75;12,57;2,94;0,07;2.155.381.998,40
SOMA3;7,41;1,37;19,03;0,76;0,54;56,57;8,12;5,86;13,72;16,44;2,72;0,15;1,11;4,00;-0,79;1,76;4,00;2,84;3,69;0,71;0,29;0,49;36,69;30,81;82.644.088,25;9,73;0,39;-28,67;5.814.978.033,93
SOND3;46,01;12,04;9,09;1,97;1,17;39,48;15,86;7,34;4,21;3,48;-0,97;-0,45;0,67;3,45;-3,02;2,25;21,62;12,89;25,53;0,60;0,40;1,76;23,50;31,16;;23,41;5,06;-0,89;119.479.560,00
SOND5;54,00;11,29;10,67;2,31;1,38;39,48;15,86;7,34;4,94;3,48;-0,97;-0,45;0,78;4,05;-3,54;2,25;21,62;12,89;25,53;0,60;0,40;1,76;23,50;31,16;9.000,00;23,41;5,06;-1,05;119.479.560,00
SOND6;50,00;12,19;9,88;2,14;1,27;39,48;15,86;7,34;4,57;3,48;-0,97;-0,45;0,73;3,75;-3,28;2,25;21,62;12,89;25,53;0,60;0,40;1,76;23,50;31,16;10.001,00;23,41;5,06;-0,97;119.479.560,00
